year,survey,samp,wave,code_province,age,sex,female,male,hh_size,marital_status,edu_years,edu_level,employed,unemployed,inactive,weight,occupation,health_insurance,homologate,reason_nohomologate,company,plan_residency,reason_migra,discriminated,integration_3_1,integration_3_2,integration_3_3,integration_3_4,integration_3_5,integration_3_6,integration_3_7,integration_3_8,entry_register
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,2686.0009765625,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,2462.708251953125,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,414.9694213867188,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,238.8615570068359,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,238.8615570068359,Manager,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,233.9529266357422,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,233.9529266357422,Manager,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,566.550048828125,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,250.1217346191406,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,250.1217346191406,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,250.1217346191406,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,629.6383666992188,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,629.6383666992188,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,617.1121215820313,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,617.1121215820313,Manager,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,617.1121215820313,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,646.9705810546875,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,646.9705810546875,Manager,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1182.479858398438,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1258.740600585938,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1677.705688476563,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1734.57177734375,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,48.99920272827148,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,41.74082183837891,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,41.74082183837891,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,76.659423828125,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,76.659423828125,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,899.1004028320313,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,899.1004028320313,Manager,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1238.979858398438,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1055.446533203125,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1055.446533203125,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,84.12061309814453,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,492.1642456054688,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,241.1207122802734,Manager,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,241.1207122802734,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,241.1207122802734,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,205.4028778076172,Manager,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,241.1207122802734,Plants & Machinery,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,241.1207122802734,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,241.1207122802734,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,309.9519958496094,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,248.0951080322266,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,276.0812072753906,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,276.0812072753906,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,341.8804626464844,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,341.8804626464844,Manager,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,341.8804626464844,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,371.9469299316406,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,371.9469299316406,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,361.8436584472656,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,361.8436584472656,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,371.9469299316406,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,346.806884765625,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,359.7530517578125,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,453.3516235351563,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,386.1954650878906,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,328.9872741699219,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,14.16723823547363,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,277.2731018066406,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,262.3959350585938,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,241.9457702636719,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,241.9457702636719,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,36.41242980957031,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,37.95993423461914,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,37.95993423461914,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,320.7014465332031,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,288.1921691894531,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,288.1921691894531,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,232.7259521484375,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,232.7259521484375,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,2272.99755859375,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,2272.99755859375,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,2462.708251953125,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,2462.708251953125,Manager,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,826.69970703125,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,704.2384033203125,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,121.3069915771484,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,259.8811950683594,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,320.2448120117188,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,320.2448120117188,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,320.2448120117188,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,313.4717407226563,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,358.279296875,Manager,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,358.279296875,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1211.001586914063,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1211.001586914063,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1211.001586914063,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1445.4765625,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,3166.673095703125,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,3166.673095703125,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,277.2731018066406,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,268.1830139160156,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,280.9739685058594,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,223.9083862304688,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,236.1999053955078,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,236.1999053955078,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,201.2109985351563,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,201.2109985351563,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,308.7337341308594,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,308.7337341308594,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,362.4199523925781,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,247.0663604736328,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,247.0663604736328,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,329.7397155761719,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,14.78715991973877,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,20.37702751159668,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,201.2109832763672,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,201.2109832763672,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,201.2109832763672,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,277.2731018066406,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,12.9453125,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1591.212890625,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1591.212890625,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1055.446533203125,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1238.979858398438,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1238.979858398438,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1055.446533203125,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1055.446533203125,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1819.7021484375,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1819.7021484375,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1414.853759765625,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1238.979858398438,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1009.405700683594,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1113.385498046875,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1297.58740234375,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1297.58740234375,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1113.385498046875,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1113.385498046875,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1113.385498046875,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,998.6931762695313,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,998.6931762695313,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,2714.291015625,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,147.8063354492188,Plants & Machinery,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,115.6381149291992,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,300.1053466796875,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,260.34375,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,260.34375,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,252.2972412109375,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,252.2972412109375,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,238.5688629150391,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,238.5688629150391,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,238.5688629150391,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,718.9219360351563,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,411.6434631347656,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,411.6434631347656,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,36.53795623779297,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1355.1015625,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1417.29736328125,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1125.202880859375,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1125.202880859375,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1114.498901367188,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1114.498901367188,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1066.649047851563,Plants & Machinery,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1066.649047851563,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1066.649047851563,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,30560.587890625,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,30560.587890625,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,30560.587890625,Manager,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,28465.353515625,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,68994.078125,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,68994.078125,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,33766.1328125,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,34516.44921875,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,27640.009765625,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,2077.059326171875,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,2077.059326171875,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,2077.059326171875,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,2077.059326171875,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,2077.059326171875,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,2077.059326171875,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,138.5735015869141,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,138.5735015869141,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1297.58740234375,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1297.58740234375,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1297.58740234375,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1143.537109375,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1143.537109375,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1143.537109375,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1215.647216796875,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1215.647216796875,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1078.860473632813,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1078.860473632813,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1078.860473632813,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1078.860473632813,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1341.004272460938,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,899.1004028320313,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,129.6162261962891,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,129.6162261962891,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,129.6162261962891,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,34850.2265625,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,34850.2265625,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,28561.271484375,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,28561.271484375,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,64136.21484375,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,64136.21484375,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,64136.21484375,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,60373.9609375,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,60373.9609375,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,39590.0546875,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,28003.810546875,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1559.060791015625,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1559.060791015625,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1238.979858398438,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1238.979858398438,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1238.979858398438,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1238.979858398438,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1860.2373046875,Crafts,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1860.2373046875,Professionals,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,261.4326782226563,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,261.4326782226563,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,201.2109832763672,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,201.2109832763672,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,201.2109832763672,Clerical,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,233.7454223632813,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,206.5691986083984,Manager,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,206.5691986083984,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,249.1661529541016,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,249.1661529541016,Manager,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,249.1661529541016,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,236.1999053955078,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,236.1999053955078,Services,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,10.20635414123535,Manager,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,12.6388635635376,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,12.6388635635376,Technicians,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1445.4765625,Elementary/basic,,,,,,,,,,,,,,,,
2019,EPEC,Hosts,1,Pichincha,,,,,,,,,,,,1298.949829101563,Plants & Machinery,,,,,,,,,,,,,,,,
